,Date,MaxT,MinT,WindSpeed,Humidity ,Precipitation
4327,2017-11-12 00:00:00,31.44,23.35,1.95,71.86,1.88
4328,2017-11-13 00:00:00,31.58,23.81,1.89,68.98,2.11
4329,2017-11-14 00:00:00,29.67,24.74,1.93,86.47,6.33
4330,2017-11-15 00:00:00,33.18,24.66,2.19,81.89,0
4331,2017-11-16 00:00:00,31.85,24.64,2.57,80.99,0
4332,2017-11-17 00:00:00,32,24.92,1.78,81.96,0
4333,2017-11-18 00:00:00,32.22,24.57,1.66,79.82,0
4334,2017-11-19 00:00:00,32.87,25.51,1.85,79.23,0
4335,2017-11-20 00:00:00,33.21,25.34,2.12,79.92,0
4336,2017-11-21 00:00:00,32.58,25.53,1.9,73.49,0
4337,2017-11-22 00:00:00,32.23,24.75,1.56,75.78,0
4338,2017-11-23 00:00:00,32.79,24.51,1.53,73.98,0
4339,2017-11-24 00:00:00,31.48,25.06,1.77,75.91,0
4340,2017-11-25 00:00:00,30.73,22.98,2.1,69.07,0
4341,2017-11-26 00:00:00,31.23,21.16,1.66,76.05,0
4342,2017-11-27 00:00:00,31.51,21.91,1.61,74.54,0
4343,2017-11-28 00:00:00,31.13,20.33,1.75,70.38,0
4344,2017-11-29 00:00:00,30.84,20.61,2.11,79.43,0
4345,2017-11-30 00:00:00,29.82,20.42,2.3,79.92,0
4346,2017-12-01 00:00:00,30.27,21.26,2.59,82.29,0
4347,2017-12-02 00:00:00,30.26,20.5,2.83,71.92,0
4348,2017-12-03 00:00:00,30.39,19.7,2.44,73.18,0
4349,2017-12-04 00:00:00,29.67,19.5,1.93,75.32,0
4350,2017-12-05 00:00:00,29.09,19.46,1.96,72.83,0
4351,2017-12-06 00:00:00,30.37,20.05,1.87,76.91,0
4352,2017-12-07 00:00:00,30.36,20.34,1.47,71.88,0
4353,2017-12-08 00:00:00,32.31,20.03,1.92,62.7,0
4354,2017-12-09 00:00:00,32.99,21.91,2.23,68.17,0
4355,2017-12-10 00:00:00,31.69,20.86,1.8,69.5,0
4356,2017-12-11 00:00:00,31.57,20.95,1.41,62.58,0
4357,2017-12-12 00:00:00,30.6,21.79,1.61,67.61,0
4358,2017-12-13 00:00:00,31.22,22.13,1.72,73.01,0
4359,2017-12-14 00:00:00,30.88,22.11,1.93,72.25,0
4360,2017-12-15 00:00:00,30.95,21.88,2.15,71.84,0
4361,2017-12-16 00:00:00,31.33,20.07,2.23,68.99,0
4362,2017-12-17 00:00:00,30.82,19.97,2.38,69.53,0
4363,2017-12-18 00:00:00,30.35,20.14,2.52,74.18,0
4364,2017-12-19 00:00:00,29.54,19.56,2.38,68.41,0
4365,2017-12-20 00:00:00,29.92,17.87,2.01,71.69,0
4366,2017-12-21 00:00:00,30.44,17.93,1.88,75.75,0
4367,2017-12-22 00:00:00,30.05,19.14,1.9,77.25,0
4368,2017-12-23 00:00:00,30,19.31,1.7,76.28,0
4369,2017-12-24 00:00:00,30.11,20.22,1.73,75.47,0
4370,2017-12-25 00:00:00,30.01,20.43,1.77,74.43,0
4371,2017-12-26 00:00:00,30.81,20.51,2.18,66.92,0
4372,2017-12-27 00:00:00,29.41,18.79,2.12,66.07,0
4373,2017-12-28 00:00:00,29.52,17.86,2.2,68.69,0
4374,2017-12-29 00:00:00,30.41,17.87,1.97,66.55,0
4375,2017-12-30 00:00:00,30.2,18.78,1.72,68.52,0
4376,2017-12-31 00:00:00,31.05,19.46,1.65,64.59,0
4377,2018-01-01 00:00:00,30.58,22.19,1.48,73,0
4378,2018-01-02 00:00:00,29.86,21.46,1.61,73.67,0
4379,2018-01-03 00:00:00,29.93,20.37,1.9,67.64,0
4380,2018-01-04 00:00:00,29.97,18.96,1.69,69.94,0
4381,2018-01-05 00:00:00,29.27,18.42,1.98,67.62,0
4382,2018-01-06 00:00:00,29.49,18.1,1.56,62.1,0
4383,2018-01-07 00:00:00,29.54,18.23,1.86,63.95,0
4384,2018-01-08 00:00:00,28.81,18.67,2.09,68.22,0
4385,2018-01-09 00:00:00,28.78,19.02,2.16,69.73,0
4386,2018-01-10 00:00:00,29.73,19.56,1.94,74.84,0
4387,2018-01-11 00:00:00,30.18,19.88,1.64,73.72,0
4388,2018-01-12 00:00:00,31.49,20.64,1.57,71.63,0
4389,2018-01-13 00:00:00,30.65,20.94,2.05,76.01,0
4390,2018-01-14 00:00:00,30.88,21.48,1.9,71.87,0
4391,2018-01-15 00:00:00,30.43,20.99,1.54,67.4,0
4392,2018-01-16 00:00:00,30.78,20.93,2.04,67.24,0
4393,2018-01-17 00:00:00,30.04,19.57,2,63.04,0
4394,2018-01-18 00:00:00,30.3,18.8,2.07,68.61,0
4395,2018-01-19 00:00:00,29.82,18.71,1.9,56.46,0
4396,2018-01-20 00:00:00,29.89,18.19,1.71,65.13,0
4397,2018-01-21 00:00:00,29.34,18.3,2,62.5,0
4398,2018-01-22 00:00:00,29.4,18.12,2,63.88,0
4399,2018-01-23 00:00:00,29.36,19.32,1.68,65.09,0
4400,2018-01-24 00:00:00,30.13,19.4,2.12,67.84,0
4401,2018-01-25 00:00:00,31.39,19.88,1.74,59.65,0
4402,2018-01-26 00:00:00,29.96,20.11,1.79,57.15,0
4403,2018-01-27 00:00:00,29.78,20.14,2,65.33,0
4404,2018-01-28 00:00:00,29.75,20.21,1.99,67.97,0
4405,2018-01-29 00:00:00,29.66,20.28,2.32,63.36,0
4406,2018-01-30 00:00:00,30.15,19.26,2.41,65.78,0
4407,2018-01-31 00:00:00,32.13,18.69,1.84,52.62,0
4408,2018-02-01 00:00:00,33.6,18.8,2.02,55.24,0
4409,2018-02-02 00:00:00,33.08,18.36,1.8,56.53,0
4410,2018-02-03 00:00:00,32.34,18.36,1.97,60.42,0
4411,2018-02-04 00:00:00,31.5,18.48,2.04,59.35,0
4412,2018-02-05 00:00:00,31.15,19.18,2.46,68.36,0
4413,2018-02-06 00:00:00,30.17,19.99,2.28,72.25,0
4414,2018-02-07 00:00:00,30.74,20.16,1.71,64.22,3.76
4415,2018-02-08 00:00:00,32.32,23.2,1.71,64.95,0
4416,2018-02-09 00:00:00,31.51,21.66,2.14,62.86,0
4417,2018-02-10 00:00:00,31.61,22.44,1.98,73.01,3.76
4418,2018-02-11 00:00:00,29.59,23.09,2.6,68.56,0
4419,2018-02-12 00:00:00,30.71,23.73,2.6,74.15,0
4420,2018-02-13 00:00:00,31.06,22.77,2.39,72.91,0
4421,2018-02-14 00:00:00,30.92,21.63,2.69,75,0
4422,2018-02-15 00:00:00,31.67,20.5,2.56,68.63,0
4423,2018-02-16 00:00:00,31.57,20.39,1.98,67.06,0
4424,2018-02-17 00:00:00,31.81,21.6,1.9,73.69,0
4425,2018-02-18 00:00:00,32.44,21.26,2.15,68.26,0
4426,2018-02-19 00:00:00,31.67,21.59,2.18,66.08,0
4427,2018-02-20 00:00:00,31.71,21.55,2.13,65.61,0
4428,2018-02-21 00:00:00,32.13,21.44,2.09,60.85,0
4429,2018-02-22 00:00:00,33.12,21.63,1.89,59.6,0
4430,2018-02-23 00:00:00,32.27,21.37,2.21,63.67,0
4431,2018-02-24 00:00:00,32.71,20.91,2.42,66.31,0
4432,2018-02-25 00:00:00,33.91,20.48,2.42,65.07,0
4433,2018-02-26 00:00:00,35.32,19.52,2.23,60.65,0
4434,2018-02-27 00:00:00,34.67,22.11,2.14,60.52,0
4435,2018-02-28 00:00:00,35.24,22.27,1.87,60.66,0
4436,2018-03-01 00:00:00,35.18,21.32,2.23,61.99,0
4437,2018-03-02 00:00:00,35.38,22.31,2.08,58.77,0
4438,2018-03-03 00:00:00,35.22,22.84,1.75,52.29,0
4439,2018-03-04 00:00:00,34.93,22.69,2.02,50.92,0
4440,2018-03-05 00:00:00,34.67,22.02,2.25,55.48,0
4441,2018-03-06 00:00:00,33.87,22.06,2.1,58.72,0
4442,2018-03-07 00:00:00,34.53,22.12,2.23,57.91,0
4443,2018-03-08 00:00:00,33.65,22.85,2.19,55.79,0
4444,2018-03-09 00:00:00,33.02,23.81,2.05,60.1,0
4445,2018-03-10 00:00:00,34.95,23.64,2.11,60.38,0
4446,2018-03-11 00:00:00,33.44,24.48,2.33,69.83,0
4447,2018-03-12 00:00:00,33.96,24.22,2.43,69.07,0
4448,2018-03-13 00:00:00,35.78,23.89,2.38,62.55,0
4449,2018-03-14 00:00:00,34.55,23.19,2.22,66.09,0
4450,2018-03-15 00:00:00,33.78,25.45,2.25,56.88,0
4451,2018-03-16 00:00:00,32.47,25.61,3.18,74.34,0
4452,2018-03-17 00:00:00,31.78,24.79,2.48,76,0
4453,2018-03-18 00:00:00,34.71,22.97,2.18,69.76,0
4454,2018-03-19 00:00:00,34.87,23.74,2.07,63.16,0
4455,2018-03-20 00:00:00,34.39,24.36,1.87,67.89,0
4456,2018-03-21 00:00:00,35.11,25.1,2.3,60.47,0
4457,2018-03-22 00:00:00,35.77,25.4,2.95,62.11,0
4458,2018-03-23 00:00:00,36.27,25.27,2.29,53.31,0
4459,2018-03-24 00:00:00,35.11,26.1,2.14,59.45,0
4460,2018-03-25 00:00:00,34.81,26.17,2.52,57.01,0
4461,2018-03-26 00:00:00,34.68,25.69,1.96,70.93,0
4462,2018-03-27 00:00:00,34.73,24.89,1.74,63.61,0
4463,2018-03-28 00:00:00,35.7,25.31,2.22,58.94,0
4464,2018-03-29 00:00:00,35.77,26.72,2.14,60.25,0
4465,2018-03-30 00:00:00,36.47,27.02,2.48,59.56,0
4466,2018-03-31 00:00:00,34.56,26.46,2.49,64.27,3.96
4467,2018-04-01 00:00:00,35.08,25.59,2.84,65.8,1.86
4468,2018-04-02 00:00:00,33.56,24.28,2.78,63.15,0
4469,2018-04-03 00:00:00,35.25,27.01,2.31,70.18,0
4470,2018-04-04 00:00:00,34.97,26.46,2.29,64.9,0
4471,2018-04-05 00:00:00,34.59,27.01,2.6,60.77,0
4472,2018-04-06 00:00:00,35.03,26.06,2.82,63,0
4473,2018-04-07 00:00:00,34.83,25.22,2.69,59.38,1.14
4474,2018-04-08 00:00:00,33.54,25.03,2.81,69.74,0
4475,2018-04-09 00:00:00,34.73,25.43,2.33,65.05,0
4476,2018-04-10 00:00:00,34.48,25.29,2.53,67.6,0
4477,2018-04-11 00:00:00,35.24,25.78,2.42,67.28,0
4478,2018-04-12 00:00:00,35.77,26.69,2.37,59.99,0
4479,2018-04-13 00:00:00,35.61,26.42,2.51,62.89,0
4480,2018-04-14 00:00:00,36.27,27.21,2.53,57.67,0
4481,2018-04-15 00:00:00,35.71,27.85,2.59,65.97,0
4482,2018-04-16 00:00:00,37.13,27.62,2.1,64.81,2.49
4483,2018-04-17 00:00:00,36.95,28.13,2.49,57.66,0
4484,2018-04-18 00:00:00,37.31,26.4,2.24,51.88,0
4485,2018-04-19 00:00:00,37.83,27.8,2.16,50.76,0
4486,2018-04-20 00:00:00,36.7,28.86,3.31,49.42,2.49
4487,2018-04-21 00:00:00,36.51,28.87,2.75,53.7,0
4488,2018-04-22 00:00:00,37.18,28.66,2.43,57.43,0
4489,2018-04-23 00:00:00,37.54,28.62,2.29,54.65,0
4490,2018-04-24 00:00:00,37.28,27.09,2.58,52.34,0
4491,2018-04-25 00:00:00,36.48,25.95,2.57,51.97,0
4492,2018-04-26 00:00:00,36.81,27.81,2.54,51.13,0
4493,2018-04-27 00:00:00,36.63,28.25,2.45,43.89,0
4494,2018-04-28 00:00:00,36.81,28.21,2.6,47.25,0
4495,2018-04-29 00:00:00,36.26,28.65,2.87,48.83,0
4496,2018-04-30 00:00:00,36.56,28.9,3.42,49.01,0
4497,2018-05-01 00:00:00,36.25,26.45,3.23,45.84,14.2
4498,2018-05-02 00:00:00,36.18,25.88,2.93,58.39,0
4499,2018-05-03 00:00:00,33.59,24.78,3.55,56.06,14.2
4500,2018-05-04 00:00:00,35.43,24.7,2.69,59.94,0
4501,2018-05-05 00:00:00,36.78,27.85,2.73,59.48,0
4502,2018-05-06 00:00:00,37.25,28.28,2.48,57.07,0
4503,2018-05-07 00:00:00,37.88,28.33,2.74,48.14,0
4504,2018-05-08 00:00:00,37.99,29.44,2.93,43.15,0
4505,2018-05-09 00:00:00,37.38,29.1,2.78,61.52,0
4506,2018-05-10 00:00:00,37.75,28.71,2.77,57.18,0
4507,2018-05-11 00:00:00,37.71,27.84,3.01,52.69,0
4508,2018-05-12 00:00:00,38,27.49,2.72,49.35,0
4509,2018-05-13 00:00:00,36.13,27.66,2.85,52.59,13.22
4510,2018-05-14 00:00:00,35.72,26.77,3.12,56.5,6.61
4511,2018-05-15 00:00:00,36.31,26.84,2.6,60.95,0
4512,2018-05-16 00:00:00,36.68,28.3,2.79,53.68,0
4513,2018-05-17 00:00:00,36.89,28.48,2.73,58.05,0
4514,2018-05-18 00:00:00,37.84,27.84,2.86,56.2,0
4515,2018-05-19 00:00:00,38.13,29.63,2.68,46.79,0
4516,2018-05-20 00:00:00,37.18,29.79,2.77,47.2,0
4517,2018-05-21 00:00:00,35.85,29.67,2.55,56.86,0
4518,2018-05-22 00:00:00,37.11,29.35,2.5,55.67,2.27
4519,2018-05-23 00:00:00,36.15,28.29,2.86,60.03,4.53
4520,2018-05-24 00:00:00,36.99,29.39,2.86,51.76,0
4521,2018-05-25 00:00:00,36.72,29.01,2.66,61.01,0
4522,2018-05-26 00:00:00,36.82,29.1,3.05,67.12,0
4523,2018-05-27 00:00:00,37.54,29.02,2.71,63.69,0
4524,2018-05-28 00:00:00,37.68,29.62,2.88,58.01,0
4525,2018-05-29 00:00:00,38.85,29.38,3.55,48.97,8.25
4526,2018-05-30 00:00:00,38.64,30.28,3.41,54,0
4527,2018-05-31 00:00:00,36.21,28.67,3.31,59.3,8.25
4528,2018-06-01 00:00:00,36.98,29.08,2.5,63.73,0
4529,2018-06-02 00:00:00,36.43,28,2.54,67.39,6.57
4530,2018-06-03 00:00:00,38.32,27.49,3.28,63.5,0
4531,2018-06-04 00:00:00,39.4,28.77,3.2,55.93,0
4532,2018-06-05 00:00:00,38.48,28.89,2.99,60.38,8.17
4533,2018-06-06 00:00:00,38.71,26.96,3.66,69.24,21.46
4534,2018-06-07 00:00:00,35.24,26.56,3.72,76.57,5.36
4535,2018-06-08 00:00:00,34.67,27.12,3.63,72.48,26.82
4536,2018-06-09 00:00:00,35.36,27.73,4.11,68.91,16.09
4537,2018-06-10 00:00:00,36.02,28,4.76,75.63,0
4538,2018-06-11 00:00:00,34.56,27.16,4.97,69.61,17.74
4539,2018-06-12 00:00:00,32.05,25.98,4.31,67.7,15.38
4540,2018-06-13 00:00:00,35.99,26.86,4.62,63.23,0
4541,2018-06-14 00:00:00,38.63,29.19,4.45,55.14,0
4542,2018-06-15 00:00:00,39.48,28.72,4.26,54.11,0
4543,2018-06-16 00:00:00,39.37,29.13,4.15,58.13,0
4544,2018-06-17 00:00:00,40.27,29.94,4.84,52.87,0
4545,2018-06-18 00:00:00,39,28.49,4.57,60.16,0
4546,2018-06-19 00:00:00,39.09,29.42,4.1,60.27,0
4547,2018-06-20 00:00:00,39.2,29.41,2.99,63.15,0
4548,2018-06-21 00:00:00,38.43,29.27,3.31,61.95,11.17
4549,2018-06-22 00:00:00,33.46,28.31,2.99,79.42,11.17
4550,2018-06-23 00:00:00,34.29,28.13,3.18,77.27,5.59
4551,2018-06-24 00:00:00,36.71,28.22,4,71.29,5.59
4552,2018-06-25 00:00:00,38.54,28.59,4.1,71.29,5.59
4553,2018-06-26 00:00:00,36.56,28.79,4.7,71.35,7.1
4554,2018-06-27 00:00:00,32.27,26.31,4.26,75.85,24.85
4555,2018-06-28 00:00:00,33.99,26.82,3.85,71.03,26.57
4556,2018-06-29 00:00:00,32.01,26.85,3.19,70.75,10.65
4557,2018-06-30 00:00:00,35.23,25.91,3.02,70.55,7.1
4558,2018-07-01 00:00:00,30.99,26.06,3.18,67.53,4.65
4559,2018-07-02 00:00:00,35.08,26.8,3.66,69.37,4.65
4560,2018-07-03 00:00:00,31.65,25.29,4.67,73.55,18.59
4561,2018-07-04 00:00:00,33.86,27.41,4.67,72.53,18.59
4562,2018-07-05 00:00:00,34.98,26.56,4.74,72.63,9.3
4563,2018-07-06 00:00:00,32.04,26.27,3.95,78.86,0
4564,2018-07-07 00:00:00,29.77,25.1,4.06,79.72,19.6
4565,2018-07-08 00:00:00,29.01,25.58,4.03,79.65,9.8
4566,2018-07-09 00:00:00,30.74,26.54,4.22,83.2,44.07
4567,2018-07-10 00:00:00,29.89,25.38,4.71,82.19,39.2
4568,2018-07-11 00:00:00,30.28,25.39,4.44,80.21,4.42
4569,2018-07-12 00:00:00,28.01,24.67,4.48,80.19,0
4570,2018-07-13 00:00:00,30.3,25.57,4.34,78.12,0
4571,2018-07-14 00:00:00,29.74,26.21,3.91,84.15,13.81
4572,2018-07-15 00:00:00,27.59,25.43,4.23,79.1,27.62
4573,2018-07-16 00:00:00,31.36,26.55,4.67,80.17,4.18
4574,2018-07-17 00:00:00,33.96,26.75,5.06,79.82,4.18
4575,2018-07-18 00:00:00,34.73,27.29,4.79,73.55,0
4576,2018-07-19 00:00:00,32.77,27.87,4.77,71.91,0
4577,2018-07-20 00:00:00,29.78,26.92,4.73,72.68,33.44
4578,2018-07-21 00:00:00,30.53,25.32,4.64,77.79,21.33
4579,2018-07-22 00:00:00,32.6,27.21,4.25,72.98,8
4580,2018-07-23 00:00:00,34.81,27.86,4.52,73.22,0
4581,2018-07-24 00:00:00,35.02,27.66,3.94,72.19,0
4582,2018-07-25 00:00:00,34.91,27.49,4.21,69.25,2.67
4583,2018-07-26 00:00:00,35.1,28.12,4.48,77.77,0
4584,2018-07-27 00:00:00,34.66,27.5,4.34,78.6,0
4585,2018-07-28 00:00:00,33.67,27.54,3.99,72.43,8.41
4586,2018-07-29 00:00:00,34.22,27.91,4.32,72.89,3.35
4587,2018-07-30 00:00:00,35.08,28.38,4.32,63.19,8.34
4588,2018-07-31 00:00:00,35.28,28.53,4.5,67.43,3.35
4589,2018-08-01 00:00:00,35.85,26.89,4.11,75.17,0
4590,2018-08-02 00:00:00,34.62,25.74,4.1,76.72,0
4591,2018-08-03 00:00:00,35.11,27.01,4.4,72.65,0
4592,2018-08-04 00:00:00,36.06,27.7,4.09,72.49,0
4593,2018-08-05 00:00:00,35.29,27.95,4.29,74.94,8.82
4594,2018-08-06 00:00:00,33.79,27.41,4.63,70.41,6.78
4595,2018-08-07 00:00:00,30.66,26.61,4.37,74.23,18.87
4596,2018-08-08 00:00:00,31.02,25.64,4.33,82.99,0
4597,2018-08-09 00:00:00,33.5,26.19,3.66,74.11,9.43
4598,2018-08-10 00:00:00,29.42,25.73,4.16,77.11,4.13
4599,2018-08-11 00:00:00,29.6,25.39,4.11,88.79,0
4600,2018-08-12 00:00:00,29.49,25.48,4.54,84.45,23.14
4601,2018-08-13 00:00:00,28.45,25.11,4.33,85.94,32.63
4602,2018-08-14 00:00:00,29.28,25.3,4.31,80.91,18.97
4603,2018-08-15 00:00:00,27.18,25.94,4.01,87.47,37.94
4604,2018-08-16 00:00:00,30.81,25.45,5.01,84.1,2.47
4605,2018-08-17 00:00:00,32.67,26,3.85,78.5,2.56
4606,2018-08-18 00:00:00,30.77,26.1,4.65,76.38,10.53
4607,2018-08-19 00:00:00,28.06,25.41,4.21,81.88,55.05
4608,2018-08-20 00:00:00,28.94,25.29,4.56,83.36,15.56
4609,2018-08-21 00:00:00,32.92,25.84,4.5,76.74,0
4610,2018-08-22 00:00:00,34.13,26.74,3.25,74.92,0
4611,2018-08-23 00:00:00,34.41,28.29,3.81,78.61,0
4612,2018-08-24 00:00:00,31.58,27.19,3.85,77.51,8.2
4613,2018-08-25 00:00:00,31.86,26.66,3.75,79.21,12.3
4614,2018-08-26 00:00:00,30.34,26.34,4.13,81.02,18.56
4615,2018-08-27 00:00:00,31.24,25.79,3.8,85.97,0
4616,2018-08-28 00:00:00,32.58,25.9,3.51,86.35,4.64
4617,2018-08-29 00:00:00,33.63,26.22,3.45,81.3,6.86
4618,2018-08-30 00:00:00,34.73,27.03,3.73,76.18,0
4619,2018-08-31 00:00:00,33.85,27.4,3.56,83.83,4.64
4620,2018-09-01 00:00:00,32.67,26.74,3.63,79.84,4.29
4621,2018-09-02 00:00:00,33.76,26.55,3.15,83.53,5.98
4622,2018-09-03 00:00:00,34.64,26.98,3.34,77.76,0
4623,2018-09-04 00:00:00,35.28,26.91,3.5,74.4,4.29
4624,2018-09-05 00:00:00,34.08,27.34,3.72,76.84,0
4625,2018-09-06 00:00:00,33.04,27.1,3.6,79.74,7.19
4626,2018-09-07 00:00:00,32.28,26.81,4.47,71.41,4.63
4627,2018-09-08 00:00:00,34.67,26.28,3.53,71.51,0
4628,2018-09-09 00:00:00,35.14,26.6,2.29,69.87,0
4629,2018-09-10 00:00:00,35.51,27.17,2.38,71.89,4.15
4630,2018-09-11 00:00:00,34.94,27.38,2.3,74.8,2.96
4631,2018-09-12 00:00:00,34.94,27.5,2.55,78.93,2.96
4632,2018-09-13 00:00:00,34.21,27.45,2.21,75.1,5.93
4633,2018-09-14 00:00:00,34.81,27.14,2.14,72.19,2.96
4634,2018-09-15 00:00:00,35.84,26.9,1.99,70.57,0
4635,2018-09-16 00:00:00,34.67,26.37,2.35,68.73,7.39
4636,2018-09-17 00:00:00,31.8,25.17,2.49,81.11,7.39
4637,2018-09-18 00:00:00,32.15,25.37,2.73,81.04,14.81
4638,2018-09-19 00:00:00,33.45,25.96,2.92,84.58,11.08
4639,2018-09-20 00:00:00,29.43,26.18,2.92,83.18,22.16
4640,2018-09-21 00:00:00,31.27,24.22,3.12,86.67,28.13
4641,2018-09-22 00:00:00,32.15,24.35,3.08,77.34,0
4642,2018-09-23 00:00:00,33.38,26.48,2.58,77.08,0
4643,2018-09-24 00:00:00,33.59,26.21,2.26,77.42,0
4644,2018-09-25 00:00:00,34.44,25.99,2.05,79.68,12.2
4645,2018-09-26 00:00:00,33.66,25.99,1.94,83.3,10.84
4646,2018-09-27 00:00:00,34.13,25.9,1.8,76.08,0
4647,2018-09-28 00:00:00,34.17,26.91,1.87,80.67,0
4648,2018-09-29 00:00:00,34.51,26.95,1.79,77.95,0
4649,2018-09-30 00:00:00,34.95,27.14,2.24,77.55,0
4650,2018-10-01 00:00:00,34.99,27.59,2.16,77.23,0
4651,2018-10-02 00:00:00,34.83,26.96,2.34,75.93,0
4652,2018-10-03 00:00:00,35.09,26.81,2.01,75.27,0
4653,2018-10-04 00:00:00,34.48,26.73,2.39,78.09,0
4654,2018-10-05 00:00:00,34.14,26.07,2.55,75.01,0
4655,2018-10-06 00:00:00,34.54,25.4,2.02,73.9,0
4656,2018-10-07 00:00:00,34.25,26.27,2.25,78.62,0
4657,2018-10-08 00:00:00,35.09,25.95,2.48,70.36,0
4658,2018-10-09 00:00:00,35.58,25.84,2.17,65.76,10.63
4659,2018-10-10 00:00:00,33.64,25.18,2.3,63.37,21.26
4660,2018-10-11 00:00:00,32.74,25.91,2.81,59.18,32.32
4661,2018-10-12 00:00:00,34.5,25.89,2.86,68.34,0
4662,2018-10-13 00:00:00,35.08,26.48,2.45,75.86,0
4663,2018-10-14 00:00:00,34.2,26.16,2.22,68.76,7.17
4664,2018-10-15 00:00:00,32.69,25.97,2.19,70.91,7.17
4665,2018-10-16 00:00:00,32.91,25.72,2.28,77.61,5.71
4666,2018-10-17 00:00:00,32,25.59,1.8,79.98,0
4667,2018-10-18 00:00:00,32.19,24.75,1.77,78.09,4.13
4668,2018-10-19 00:00:00,33.71,24.1,1.6,77.16,0
4669,2018-10-20 00:00:00,33.81,24.08,1.97,69.55,0
4670,2018-10-21 00:00:00,34.19,25.07,2.07,74.54,0
4671,2018-10-22 00:00:00,34.62,24.52,1.95,68.55,0
4672,2018-10-23 00:00:00,34.1,24.48,1.58,71.2,0
4673,2018-10-24 00:00:00,33.75,24.95,1.73,77.58,0
4674,2018-10-25 00:00:00,33.87,23.93,2.33,72.9,0
4675,2018-10-26 00:00:00,33.72,23.54,2.37,65.55,0
4676,2018-10-27 00:00:00,33.53,21.91,2.35,61.01,0
4677,2018-10-28 00:00:00,32.66,22.91,2.53,67.85,1.59
4678,2018-10-29 00:00:00,32.9,24.05,2.82,60.79,0
4679,2018-10-30 00:00:00,33.29,24.44,2.5,69.28,0
4680,2018-10-31 00:00:00,31.73,24.56,2.51,76.29,0
4681,2018-11-01 00:00:00,31.31,24.21,2.15,83.36,0
4682,2018-11-02 00:00:00,32.11,24.91,2.27,82.85,0
4683,2018-11-03 00:00:00,33.17,25.32,2.25,78.98,0
4684,2018-11-04 00:00:00,33.19,25.73,2.1,80.52,0
4685,2018-11-05 00:00:00,33.69,25.75,1.84,76.17,0
4686,2018-11-06 00:00:00,33.57,25.35,1.8,75.23,0
4687,2018-11-07 00:00:00,33.56,24.67,1.62,77.05,0
4688,2018-11-08 00:00:00,33.12,24.27,1.95,73.72,0
4689,2018-11-09 00:00:00,33.24,24.69,1.52,72.34,0
4690,2018-11-10 00:00:00,33.03,24.21,2.01,67.8,0
4691,2018-11-11 00:00:00,32.84,23.57,2,64.08,0
4692,2018-11-12 00:00:00,31.23,23.12,1.9,62.67,4.42
4693,2018-11-13 00:00:00,33.2,22.07,1.57,60.76,0
4694,2018-11-14 00:00:00,33.22,22.32,1.59,62.75,0
4695,2018-11-15 00:00:00,31.79,23.99,2.4,72.88,0
4696,2018-11-16 00:00:00,33.18,24.81,2.3,70.18,0
4697,2018-11-17 00:00:00,32.53,24.87,1.72,77.13,4.83
4698,2018-11-18 00:00:00,33.04,25.13,1.96,81.47,0
4699,2018-11-19 00:00:00,33.03,25.36,2.22,76.64,5.19
4700,2018-11-20 00:00:00,33.1,24.9,2.14,77.27,0
4701,2018-11-21 00:00:00,30.75,24.1,2.49,82.64,0
4702,2018-11-22 00:00:00,30.43,24.06,2.42,77.32,0
4703,2018-11-23 00:00:00,31.12,23.22,1.98,75.58,0
4704,2018-11-24 00:00:00,31.85,22.11,1.65,69.2,0
4705,2018-11-25 00:00:00,31.43,20.76,1.73,68.35,0
4706,2018-11-26 00:00:00,31.19,19.9,1.81,65.61,0
4707,2018-11-27 00:00:00,31.07,20.17,1.78,69.15,0
4708,2018-11-28 00:00:00,31.23,20.63,1.69,69.63,0
4709,2018-11-29 00:00:00,31.32,21.49,1.77,70.58,0
4710,2018-11-30 00:00:00,30.85,22.3,1.69,66.73,0
4711,2018-12-01 00:00:00,31.22,21.83,1.84,67.94,0
4712,2018-12-02 00:00:00,30.31,21.06,1.87,76.17,0
4713,2018-12-03 00:00:00,30.62,21.53,2.25,76.45,0
4714,2018-12-04 00:00:00,29.11,23.14,2.01,82.05,3.72
4715,2018-12-05 00:00:00,30.4,23.62,1.68,81.15,0
4716,2018-12-06 00:00:00,31.21,24.23,1.37,79.43,0
4717,2018-12-07 00:00:00,30.64,24.2,1.88,78.99,0
4718,2018-12-08 00:00:00,30.92,24.07,2.06,80.01,0
4719,2018-12-09 00:00:00,30.69,24.02,2.11,74.07,0
4720,2018-12-10 00:00:00,30.26,22.82,1.51,82.9,0
4721,2018-12-11 00:00:00,30.35,23.47,1.58,76.67,0
4722,2018-12-12 00:00:00,30.71,23.06,1.7,76.74,0
4723,2018-12-13 00:00:00,29.29,23.97,1.84,81.16,0
4724,2018-12-14 00:00:00,29.84,23.3,2.08,86.43,0
4725,2018-12-15 00:00:00,29.45,22.45,2.89,72.67,0
4726,2018-12-16 00:00:00,24.83,19.49,2.89,67.2,10.28
4727,2018-12-17 00:00:00,21.85,19.24,2.89,83.53,15.14
4728,2018-12-18 00:00:00,24.55,19.09,2.21,93.58,0
4729,2018-12-19 00:00:00,26.52,19.42,2.12,80.94,0
4730,2018-12-20 00:00:00,27.91,20.22,1.72,83.56,0
4731,2018-12-21 00:00:00,28.88,20.31,1.7,79.33,0
